process_count,arrival_rate,burst_mean,burst_variance,short_job_ratio,priority_mean,priority_variance,io_frequency,io_cpu_ratio,profile,seed,label,score_fcfs,score_sjf,score_round_robin,score_priority,score_priority_rr
12.0,1.2,8.916666666666666,12.409722222222221,1.0,3.4166666666666665,2.7430555555555554,2.6666666666666665,1.5700934579439252,interactive,420000333,Round Robin,0.1097857149080391,0.08738759197020618,0.08167141500474834,0.2812964675588437,0.768348623853211
12.0,0.9230769230769231,9.5,18.083333333333332,1.0,2.8333333333333335,1.4722222222222223,2.9166666666666665,1.6666666666666667,interactive,420000334,Round Robin,0.14207944056922409,0.10751910029453678,0.07765667574931881,0.33447639946874214,0.7723509933774835
12.0,2.0,6.916666666666667,11.409722222222221,1.0,2.75,2.5208333333333335,1.9166666666666667,1.6746987951807228,interactive,420000335,Round Robin,0.0986648910519728,0.10078731877369827,0.06767680425861916,0.316147859922179,0.7934397163120568
12.0,1.2,7.333333333333333,11.38888888888889,1.0,3.75,1.3541666666666667,2,1.4772727272727273,interactive,420000336,Round Robin,0.13019295768621914,0.16504461241191185,0.10430728840311872,0.33035287408135944,0.8600628930817611
12.0,0.8571428571428571,10.083333333333334,12.57638888888889,1.0,2.75,2.8541666666666665,2.5833333333333335,1.1239669421487604,interactive,420000337,Round Robin,0.10229461345703811,0.09258358012163384,0.09142212189616253,0.2925646551724138,0.7759938837920489
12.0,1.0909090909090908,7.333333333333333,9.555555555555555,1.0,3,2,1.9166666666666667,1.3295454545454546,interactive,420000338,Round Robin,0.10422789236080378,0.10203621307625756,0.09863181502203766,0.2907439570468815,0.825
12.0,1.2,7.083333333333333,8.743055555555555,1.0,3.1666666666666665,2.138888888888889,1.9166666666666667,1.4,interactive,420000339,Round Robin,0.1453153209045832,0.16648309496410763,0.08684546615581096,0.26966462656117834,0.8591772151898733
12.0,0.9230769230769231,8.5,10.416666666666666,1.0,3.4166666666666665,1.5763888888888888,2.25,1.2745098039215685,interactive,420000340,Round Robin,0.12160372258263824,0.10306031819586037,0.10194624652455976,0.2600806451612903,0.8177083333333333
12.0,1.2,10.583333333333334,6.076388888888889,1.0,2.1666666666666665,1.8055555555555556,3.5,1.5590551181102361,interactive,420000341,Round Robin,0.12151649655273533,0.1362596582833169,0.09912926992632287,0.2938673451482716,0.7885572139303483
12.0,1.2,9.083333333333334,12.07638888888889,1.0,3.0833333333333335,1.7430555555555556,2.8333333333333335,1.3394495412844036,interactive,420000342,Round Robin,0.14081001996335493,0.10388589398023362,0.0941495259694123,0.32148167706334135,0.7736928104575163
12.0,1.2,7.666666666666667,2.388888888888889,1.0,3.1666666666666665,1.6388888888888888,2,1.1304347826086956,interactive,420000343,SJF,0.09671349256623321,0.05236613630435594,0.08712784588441333,0.26596491228070174,0.7978723404255319
12.0,0.8571428571428571,7.333333333333333,10.722222222222221,1.0,3.8333333333333335,1.4722222222222223,2.4166666666666665,1.6931818181818181,interactive,420000344,Round Robin,0.21072048611111108,0.2872705018359853,0.13256060194650313,0.23151893527983644,0.8489583333333334
12.0,1.0,9.083333333333334,8.743055555555555,1.0,3.25,2.5208333333333335,2.5,1.5688073394495412,interactive,420000345,Round Robin,0.0974135484434354,0.0962837837837838,0.08256992963135705,0.27246767757534335,0.7829391891891893
12.0,1.3333333333333333,8.916666666666666,11.07638888888889,1.0,2.9166666666666665,2.4097222222222223,2.3333333333333335,1.355140186915888,interactive,420000346,SJF,0.09208968183972961,0.04882061368481672,0.06073059360730595,0.2772277227722772,0.7854938271604939
12.0,0.8,9.333333333333334,16.72222222222222,1.0,2.25,2.1875,2.3333333333333335,1.3303571428571428,interactive,420000347,SJF,0.13583954056148986,0.038793103448275856,0.08386219124480311,0.3217251621506941,0.8034482758620689
12.0,0.75,7.833333333333333,7.305555555555555,1.0,2.9166666666666665,2.2430555555555554,2.5,1.553191489361702,interactive,420000348,Round Robin,0.08862988862988862,0.19263208372119262,0.06293706293706293,0.3035314044929429,0.837037037037037
12.0,0.8571428571428571,6.916666666666667,12.243055555555555,1.0,3.25,1.5208333333333333,1.9166666666666667,1.4819277108433735,interactive,420000349,Round Robin,0.16193741209563997,0.15208333333333335,0.06805325185508515,0.283561055010351,0.85625
12.0,1.0,8.916666666666666,16.40972222222222,1.0,3.75,1.3541666666666667,2.4166666666666665,1.3271028037383177,interactive,420000350,SJF,0.12915210718042755,0.052932752406034185,0.07574199111633136,0.27275485436893204,0.7858649789029536
12.0,1.0909090909090908,9.166666666666666,19.305555555555557,1.0,2.9166666666666665,2.2430555555555554,2.5,1.2272727272727273,interactive,420000351,SJF,0.12939876215738286,0.07558734369079195,0.09386446886446888,0.29147897897897895,0.7982758620689655
12.0,1.0,8.666666666666666,4.722222222222222,1.0,3,1.8333333333333333,2.8333333333333335,1.6923076923076923,interactive,420000352,SJF,0.15429720097515828,0.09267114464482883,0.11706089807588352,0.302492318197337,0.7818181818181817
12.0,0.7058823529411765,8.416666666666666,7.243055555555555,1.0,3.0833333333333335,1.4097222222222223,2.4166666666666665,1.316831683168317,interactive,420000353,Round Robin,0.11722015717243953,0.13811324475770323,0.09841398599035042,0.2863636363636364,0.8078817733990147
12.0,0.7058823529411765,8.833333333333334,13.63888888888889,1.0,3,2.1666666666666665,2.4166666666666665,1.490566037735849,interactive,420000354,Round Robin,0.12414340513186492,0.12779831675071557,0.06491063029162748,0.3078650612859114,0.7963362068965517
12.0,1.7142857142857142,7.25,10.354166666666666,1.0,2.3333333333333335,1.8888888888888888,2.0833333333333335,1.3563218390804597,interactive,420000355,SJF,0.09232125325312847,0.0537413314840499,0.061893203883495146,0.27717391304347827,0.8014285714285714
12.0,1.2,8.333333333333334,6.722222222222222,1.0,2.8333333333333335,1.6388888888888888,2.5833333333333335,1.43,interactive,420000356,Round Robin,0.12676170744749907,0.13436417448626106,0.11690834807037893,0.25423370025402203,0.7754901960784314
12.0,1.0909090909090908,7.666666666666667,13.055555555555555,1.0,3.0833333333333335,1.7430555555555556,2.1666666666666665,1.2826086956521738,interactive,420000357,Round Robin,0.146910656962146,0.14662801701818204,0.09141588469934736,0.32981495662510146,0.7990867579908676
12.0,1.5,6.416666666666667,8.409722222222221,1.0,3.5833333333333335,1.7430555555555556,1.5,1.1428571428571428,interactive,420000358,SJF,0.1525200880536435,0.03210153028631163,0.10217766342746079,0.283515731874145,0.7976653696498055
12.0,1.0,7.833333333333333,6.805555555555555,1.0,2.8333333333333335,1.8055555555555556,2.5,1.425531914893617,interactive,420000359,SJF,0.12080739299610896,0.04125000000000001,0.08608949416342412,0.298618794749604,0.79125
12.0,1.0909090909090908,9.916666666666666,15.909722222222221,1.0,2.4166666666666665,1.4097222222222223,3.0833333333333335,1.3781512605042017,interactive,420000360,Round Robin,0.11808039488034583,0.10426894410640279,0.09756907015562977,0.28592722039473684,0.7946768060836502
12.0,0.8571428571428571,9.166666666666666,5.805555555555555,1.0,4.083333333333333,0.7430555555555556,2.5,1.2636363636363637,interactive,420000361,Round Robin,0.09226672315443858,0.1619575660831278,0.07698476343223738,0.25458949515553286,0.8077830188679245
12.0,1.0909090909090908,9.5,10.416666666666666,1.0,2.9166666666666665,1.2430555555555556,2.8333333333333335,1.456140350877193,interactive,420000362,Round Robin,0.11048593873424326,0.0937585343945403,0.07443229604709839,0.279871784969491,0.7887537993920972
12.0,0.8,9.5,10.583333333333334,1.0,3.5833333333333335,1.4097222222222223,2.6666666666666665,1.3596491228070176,interactive,420000363,Round Robin,0.10403411536636786,0.11407423815403758,0.0753570639318366,0.27945154019534185,0.7996389891696751
12.0,1.2,8.75,13.354166666666666,1.0,3,2.3333333333333335,2.3333333333333335,1.3238095238095238,interactive,420000364,Round Robin,0.1277244653157062,0.2086790328315752,0.09499897912306673,0.34083932401211336,0.7718531468531469
12.0,1.0909090909090908,7.25,11.854166666666666,1.0,2.9166666666666665,1.7430555555555556,2.4166666666666665,1.6436781609195403,interactive,420000365,SJF,0.13907653289682237,0.0397489539748954,0.11227552697837981,0.3423426457397629,0.8232217573221757
12.0,1.3333333333333333,8.083333333333334,10.409722222222221,1.0,2.75,2.0208333333333335,2.25,1.3711340206185567,interactive,420000366,Round Robin,0.11084037253627896,0.1153424010202807,0.08086124401913877,0.29166315313286506,0.7798353909465021
12.0,1.0,7.416666666666667,8.409722222222221,1.0,2.8333333333333335,1.8055555555555556,2.25,1.5617977528089888,interactive,420000367,SJF,0.15620692157005006,0.07251082251082251,0.10047190097424717,0.32577987666596064,0.7694805194805194
12.0,1.5,8.166666666666666,13.305555555555555,1.0,3.0833333333333335,1.5763888888888888,2.5,1.346938775510204,interactive,420000368,Round Robin,0.15529903418797603,0.11426016436478324,0.09969167523124359,0.34235300160061655,0.8493377483443709
12.0,1.2,8.5,8.583333333333334,1.0,3,1.1666666666666667,2.0833333333333335,1.2450980392156863,interactive,420000369,Round Robin,0.16693027177281367,0.1498398789414414,0.11819220504301227,0.2549563838223632,0.796875
12.0,1.0909090909090908,10.083333333333334,11.909722222222221,1.0,3.3333333333333335,1.3888888888888888,3.0833333333333335,1.487603305785124,interactive,420000370,Round Robin,0.14637437971173567,0.10539845758354757,0.100336329588015,0.3312195348645076,0.7808483290488433
12.0,0.8571428571428571,9.333333333333334,12.055555555555555,1.0,3.0833333333333335,2.2430555555555554,2.5833333333333335,1.5357142857142858,interactive,420000371,Round Robin,0.080759939750476,0.07559467985335493,0.06126126126126123,0.3024727272727273,0.7910094637223974
12.0,0.8571428571428571,7.75,9.020833333333334,1.0,2.8333333333333335,1.8055555555555556,2.3333333333333335,1.6021505376344085,interactive,420000372,SJF,0.16899226790926314,0.0604736867186631,0.08358509566968783,0.284776860483276,0.8206214689265536
12.0,1.0,8.25,7.854166666666667,1.0,3.0833333333333335,2.2430555555555554,2.5,1.4444444444444444,interactive,420000373,Round Robin,0.13346689233532522,0.11180704133172503,0.10411908353084824,0.2826168929110105,0.8015267175572519
12.0,0.8571428571428571,7.75,9.1875,1.0,3,2.3333333333333335,2.0833333333333335,1.1935483870967742,interactive,420000374,Round Robin,0.10012122073632015,0.09266409266409266,0.06725755995828989,0.3050937793488022,0.7760617760617761
12.0,1.0909090909090908,8.833333333333334,12.472222222222221,1.0,3.8333333333333335,1.4722222222222223,2.6666666666666665,1.4528301886792452,interactive,420000375,Round Robin,0.08439563405387762,0.09071899415418297,0.08078969661672052,0.3073466015332183,0.807218309859155
12.0,1.0,9.333333333333334,13.722222222222221,1.0,2.5833333333333335,1.5763888888888888,2.5,1.3214285714285714,interactive,420000376,Round Robin,0.12987143786200023,0.12856188780053426,0.07867266400294667,0.28770187277276515,0.775375939849624
12.0,1.0,8.833333333333334,17.97222222222222,1.0,2.8333333333333335,0.9722222222222222,2.25,1.3773584905660377,interactive,420000377,SJF,0.14873234522934287,0.0974554577104239,0.107296187518707,0.28950668896321075,0.7872807017543859
12.0,1.0909090909090908,9.416666666666666,8.07638888888889,1.0,3.5,1.5833333333333333,2.75,1.4867256637168142,interactive,420000378,Round Robin,0.11458946583460887,0.11663794527219186,0.0822890559732665,0.25,0.7911073825503356
12.0,0.9230769230769231,8,10.166666666666666,1.0,3.25,1.0208333333333333,2.5,1.7395833333333333,interactive,420000379,SJF,0.10513569948297155,0.05987394957983193,0.08985558592300165,0.34575024462664916,0.8119747899159664
12.0,0.75,9.333333333333334,10.38888888888889,1.0,3.1666666666666665,1.6388888888888888,2.5833333333333335,1.2321428571428572,interactive,420000380,Round Robin,0.12292963107949406,0.10865512546799096,0.07809694793536803,0.29922154971599585,0.7857142857142857
12.0,1.0,8.416666666666666,8.243055555555555,1.0,2.5,1.4166666666666667,2.1666666666666665,1.316831683168317,interactive,420000381,Round Robin,0.10971443329397876,0.12644615494259795,0.09680731358212043,0.25,0.7923553719008265
12.0,1.3333333333333333,7.75,7.020833333333333,1.0,2.5833333333333335,2.576388888888889,1.8333333333333333,1.032258064516129,interactive,420000382,Round Robin,0.08330313333876702,0.08452601672646755,0.07843569570732731,0.29510905485789823,0.7922374429223744
12.0,0.8571428571428571,7.833333333333333,7.472222222222222,1.0,3.8333333333333335,1.4722222222222223,2.0833333333333335,1.4893617021276595,interactive,420000383,SJF,0.10941232416172697,0.041438113775103924,0.12089939607063677,0.2742574257425742,0.827247191011236
12.0,0.75,8.833333333333334,8.63888888888889,1.0,2.5,2.4166666666666665,2.5,1.3867924528301887,interactive,420000384,Round Robin,0.098892316989774,0.19543136633049418,0.0703146804580333,0.27717579750346744,0.7962555066079295
12.0,1.0,9.833333333333334,11.972222222222221,1.0,3,1.6666666666666667,2.5,1.4067796610169492,interactive,420000385,Round Robin,0.1213714755288041,0.13874303643465458,0.09081284328319905,0.2890625,0.7895189003436427
12.0,1.2,8.916666666666666,9.57638888888889,1.0,2.9166666666666665,2.076388888888889,2.4166666666666665,1.411214953271028,interactive,420000386,Round Robin,0.11480314269961403,0.10582646676365581,0.09198943661971831,0.32413861386138615,0.7793594306049823
12.0,1.2,9.75,8.520833333333334,1.0,2.5,2.0833333333333335,2.9166666666666665,1.5982905982905984,interactive,420000387,SJF,0.0970301990721737,0.051572787125091446,0.10141039341541624,0.2626086956521739,0.804858934169279
12.0,1.0909090909090908,9.25,14.020833333333334,1.0,3.5,2.0833333333333335,2.8333333333333335,1.3873873873873874,interactive,420000388,Round Robin,0.0926829268292683,0.09273720328239693,0.073890207928628,0.27564102564102566,0.8426829268292683
12.0,1.2,8.583333333333334,20.90972222222222,1.0,2.75,1.6875,2.4166666666666665,1.3592233009708738,interactive,420000389,SJF,0.05624144437456065,0.05387810558893678,0.06248151377802477,0.29514168230982396,0.8071192052980132
12.0,0.75,10.333333333333334,16.22222222222222,1.0,2.8333333333333335,2.138888888888889,2.5833333333333335,1.2741935483870968,interactive,420000390,Round Robin,0.09269174275382615,0.08043766454431725,0.06038426349496799,0.32249025341130605,0.8095238095238095
12.0,1.5,8.75,17.020833333333332,1.0,2.8333333333333335,1.9722222222222223,2.5833333333333335,1.5809523809523809,interactive,420000391,Round Robin,0.1313373154139705,0.09267912772585671,0.09008283479061205,0.31494058786741713,0.7772108843537415
12.0,0.8571428571428571,9.416666666666666,9.909722222222221,1.0,3.4166666666666665,2.2430555555555554,2.5833333333333335,1.424778761061947,interactive,420000392,SJF,0.07352692691038556,0.03922761065618208,0.09928691163557987,0.25869565217391305,0.78003003003003
12.0,1.0,8.916666666666666,8.243055555555555,1.0,2.75,1.5208333333333333,2.0833333333333335,1.3364485981308412,interactive,420000393,FCFS,0.09339716599140396,0.09439355842911876,0.12172598548728224,0.2637006861063465,0.8189655172413793
12.0,1.7142857142857142,7.5,9.083333333333334,1.0,3,0.8333333333333334,2.25,1.4,interactive,420000394,SJF,0.1067306646789054,0.020918403294869672,0.09442125751206443,0.28004073319755596,0.7981418918918919
12.0,0.7058823529411765,9.583333333333334,9.409722222222221,1.0,3.4166666666666665,1.7430555555555556,2.6666666666666665,1.434782608695652,interactive,420000395,SJF,0.1200668050419305,0.05238970588235295,0.10350314112943748,0.2695771339075959,0.8180147058823529
12.0,1.0,8.666666666666666,6.055555555555555,1.0,3.75,1.8541666666666667,2.4166666666666665,1.3365384615384615,interactive,420000396,FCFS,0.08107650925283985,0.11555732189453846,0.10260551265769775,0.281999821603782,0.8354779411764706
12.0,1.0,9.083333333333334,16.743055555555557,1.0,3.6666666666666665,1.3888888888888888,2.3333333333333335,1.238532110091743,interactive,420000397,Round Robin,0.18837310764903722,0.15900137303789666,0.11734693877551022,0.25,0.8002283105022832
12.0,0.8571428571428571,10,14.166666666666666,1.0,3,2.3333333333333335,2.75,1.3916666666666666,interactive,420000398,SJF,0.10068651945888765,0.09467686299530291,0.11203625943057886,0.28596419016258495,0.7916666666666667
12.0,0.6666666666666666,10.333333333333334,19.22222222222222,1.0,3.0833333333333335,1.7430555555555556,2.8333333333333335,1.3951612903225807,interactive,420000399,Round Robin,0.15244842876421824,0.09093270843576842,0.08583744845659473,0.29663635584688214,0.7955465587044535
12.0,1.0,6.75,6.520833333333333,1.0,2.5833333333333335,2.076388888888889,2.0833333333333335,1.691358024691358,interactive,420000400,SJF,0.12687843634397608,0.05882352941176472,0.11294804666967816,0.2984639755976646,0.8382352941176471
12.0,1.0909090909090908,8.75,12.6875,1.0,2.9166666666666665,2.4097222222222223,2.25,1.1904761904761905,interactive,420000401,SJF,0.1337486457204767,0.06599178403755868,0.07464788732394366,0.25,0.7872596153846154
12.0,0.8,9.25,11.354166666666666,1.0,3.25,1.1875,2.5,1.3873873873873874,interactive,420000402,Round Robin,0.11337058212058215,0.13568737006237006,0.07728040540540543,0.2588897827835881,0.8076923076923077
12.0,1.0909090909090908,8.75,12.854166666666666,1.0,2.5833333333333335,2.4097222222222223,2.75,1.7714285714285714,interactive,420000403,Round Robin,0.07821459288990823,0.07736525229357795,0.07563568691037734,0.25957943925233645,0.801605504587156
12.0,1.2,8.833333333333334,13.472222222222221,1.0,2.75,1.6875,2.3333333333333335,1.2735849056603774,interactive,420000404,Round Robin,0.12671951808926107,0.12802198038723267,0.08063063063063061,0.2770432692307693,0.7873263888888888
12.0,0.9230769230769231,9,16.833333333333332,1.0,3.25,2.5208333333333335,2.75,1.4722222222222223,interactive,420000405,Round Robin,0.14995483509901913,0.1345177664974619,0.08945841392649904,0.2922141907549552,0.8147208121827412
12.0,0.9230769230769231,10.333333333333334,12.055555555555555,1.0,2.5,1.4166666666666667,2.8333333333333335,1.282258064516129,interactive,420000406,Round Robin,0.10684823612320193,0.08587568203556367,0.07998590556730092,0.31039918674632233,0.7693850267379679
12.0,0.75,9.666666666666666,12.88888888888889,1.0,3.0833333333333335,1.7430555555555556,2.6666666666666665,1.4482758620689655,interactive,420000407,Round Robin,0.08211457934459032,0.1408710797089813,0.03328660637547522,0.3022538041917887,0.8133561643835616
12.0,0.8571428571428571,7,6,1.0,2.75,1.5208333333333333,2,1.2142857142857142,interactive,420000408,Round Robin,0.18556250000000002,0.25,0.10323660714285718,0.24580564263322888,0.8200000000000001
12.0,1.3333333333333333,8.416666666666666,7.243055555555555,1.0,3.5,1.9166666666666667,2.8333333333333335,1.7623762376237624,interactive,420000409,Round Robin,0.08829565921561511,0.08119598453010905,0.06361085126286249,0.28706792697618383,0.8078358208955224
12.0,1.0,8,8,1.0,2.6666666666666665,0.8888888888888888,2.4166666666666665,1.3958333333333333,interactive,420000410,Round Robin,0.11879470632037366,0.14805602006688967,0.06673511293634499,0.2914618788248353,0.7925824175824177
12.0,2.0,10.083333333333334,8.743055555555555,1.0,3.5,1.9166666666666667,3.1666666666666665,1.578512396694215,interactive,420000411,FCFS,0.111198409693298,0.12097637196919576,0.12166227846148943,0.27382055184278437,0.7881578947368422
12.0,1.3333333333333333,7.833333333333333,14.13888888888889,1.0,3.5,2.0833333333333335,2,1.2553191489361701,interactive,420000412,Round Robin,0.12394981516746946,0.12196516008876045,0.11986479042369942,0.2992948651347498,0.8019911504424779
12.0,0.8,9.166666666666666,9.972222222222221,1.0,2.9166666666666665,2.4097222222222223,2.75,1.5636363636363637,interactive,420000413,SJF,0.10069816761166567,0.06608986794279581,0.07611438183347351,0.3051760926309463,0.7903587443946188
12.0,1.0909090909090908,8.5,8.916666666666666,1.0,2.9166666666666665,1.5763888888888888,2.5,1.2745098039215685,interactive,420000414,Round Robin,0.15843795340141348,0.17531676413255357,0.0870996864986694,0.3037056928034372,0.7938596491228069
12.0,1.3333333333333333,8.583333333333334,7.409722222222222,1.0,2.75,2.1875,2.3333333333333335,1.3398058252427185,interactive,420000415,Round Robin,0.14705015920931555,0.109642589981398,0.1067463706233988,0.25976676384839653,0.7819767441860466
12.0,0.9230769230769231,6.666666666666667,11.722222222222221,1.0,2.9166666666666665,2.576388888888889,2.1666666666666665,1.5625,interactive,420000416,Round Robin,0.0653078982597055,0.07189922480620153,0.04485294117647061,0.3086176470588235,0.8511904761904763
12.0,0.8571428571428571,8.916666666666666,14.909722222222221,1.0,2.5833333333333335,2.076388888888889,2.6666666666666665,1.4579439252336448,interactive,420000417,SJF,0.06921882372962646,0.0436843973429339,0.07516650808753567,0.27711703139866795,0.8018292682926829
12.0,1.0909090909090908,8.5,21.916666666666668,1.0,3.1666666666666665,1.4722222222222223,2.4166666666666665,1.2450980392156863,interactive,420000418,Round Robin,0.14897527701472268,0.19547741291346113,0.09748935191455377,0.34261434748534947,0.8170391061452513
12.0,1.0909090909090908,7.083333333333333,8.409722222222221,1.0,3,2,2,1.223529411764706,interactive,420000419,Round Robin,0.1661875788135685,0.1454081632653061,0.10813859991398278,0.35723032264522364,0.8022959183673469
12.0,0.75,7.75,8.1875,1.0,3.1666666666666665,1.4722222222222223,2.3333333333333335,1.6021505376344085,interactive,420000420,SJF,0.15129158843353038,0.09011958146487295,0.09232297856805957,0.3028140084214851,0.8316666666666667
12.0,0.9230769230769231,9,9,1.0,2.9166666666666665,1.4097222222222223,2.5,1.5277777777777777,interactive,420000421,SJF,0.10555839781342559,0.09526835205479353,0.10793186670379652,0.25,0.7754065040650406
12.0,1.0909090909090908,9.833333333333334,9.63888888888889,1.0,3.6666666666666665,1.8888888888888888,2.75,1.3983050847457628,interactive,420000422,Round Robin,0.14448859253846466,0.2612437854368801,0.12073296095978586,0.27531362007168464,0.8244047619047619
12.0,0.75,9.166666666666666,12.972222222222221,1.0,2.4166666666666665,0.7430555555555556,3,1.6090909090909091,interactive,420000423,SJF,0.11020579507523308,0.04976277430608597,0.08546994020553866,0.25596252129471897,0.8031914893617021
12.0,0.6666666666666666,9.916666666666666,13.07638888888889,1.0,2.25,1.6875,3,1.3781512605042017,interactive,420000424,Round Robin,0.12098958333333334,0.09515053999366148,0.08281250000000001,0.2772387233344125,0.7849999999999999
12.0,0.9230769230769231,8.25,7.1875,1.0,2.4166666666666665,1.2430555555555556,2.5,1.4545454545454546,interactive,420000425,SJF,0.10228801454040767,0.06442562309084189,0.06563126252505011,0.31657608695652173,0.7888888888888889
12.0,1.5,8.333333333333334,12.555555555555555,1.0,3.3333333333333335,1.5555555555555556,2.1666666666666665,1.44,interactive,420000426,Round Robin,0.17379764446256804,0.15433308448426028,0.07835400225479142,0.3097315147090314,0.7776595744680851
12.0,1.3333333333333333,9.916666666666666,4.076388888888889,1.0,2.75,2.0208333333333335,2.5833333333333335,1.4369747899159664,interactive,420000427,Round Robin,0.11820652173913042,0.18829417722241243,0.10164035363516585,0.29903724747474747,0.7649456521739131
12.0,0.8,9.083333333333334,7.076388888888889,1.0,2.75,2.0208333333333335,2.8333333333333335,1.5229357798165137,interactive,420000428,FCFS,0.10067190669371198,0.10570044109597866,0.10162331115144188,0.314,0.78125
12.0,1.7142857142857142,9.5,6.416666666666667,1.0,2.8333333333333335,1.8055555555555556,2.75,1.3596491228070176,interactive,420000429,Round Robin,0.12220572936489811,0.15048939382405924,0.09970566593083147,0.27533783783783783,0.7794540229885057
12.0,0.8571428571428571,7.75,7.854166666666667,1.0,2.3333333333333335,1.3888888888888888,2.4166666666666665,1.3870967741935485,interactive,420000430,Round Robin,0.11754742547425474,0.1433340108401084,0.08874113475177303,0.2808080808080808,0.7988888888888889
12.0,0.75,9.25,8.854166666666666,1.0,2.9166666666666665,1.5763888888888888,2.8333333333333335,1.5405405405405406,interactive,420000431,Round Robin,0.08209440477768729,0.06325468431086081,0.058354324097397145,0.28767045454545453,0.7772556390977443
12.0,0.6666666666666666,8.416666666666666,8.409722222222221,1.0,2.0833333333333335,1.5763888888888888,2.4166666666666665,1.386138613861386,interactive,420000432,Round Robin,0.1161937843437651,0.15677015790069757,0.06634423783101233,0.2953187250996016,0.8082010582010581
12.0,0.9230769230769231,7.5,5.083333333333333,1.0,2.5,2.0833333333333335,2.25,1.6,interactive,420000433,Round Robin,0.108134236250921,0.1210493968897753,0.08581706063720453,0.28236607142857145,0.8116438356164384
12.0,0.8,7.416666666666667,14.909722222222221,1.0,2.5833333333333335,1.9097222222222223,2.25,1.3370786516853932,interactive,420000434,SJF,0.12491266272061784,0.04510309278350514,0.08141506365369498,0.30559000758387256,0.8028350515463918
12.0,0.8,8.416666666666666,6.409722222222222,1.0,2.5833333333333335,1.7430555555555556,2.25,1.4257425742574257,interactive,420000435,Round Robin,0.10969457322061629,0.08326515771293516,0.07901554404145078,0.25967219363445776,0.8245614035087718
12.0,1.0909090909090908,8.666666666666666,13.722222222222221,1.0,3.5,2.0833333333333335,2.4166666666666665,1.4134615384615385,interactive,420000436,Round Robin,0.1548196646462543,0.19476268175690145,0.09295127753071682,0.25967219363445776,0.8179190751445087
12.0,0.9230769230769231,8.166666666666666,7.972222222222222,1.0,3.4166666666666665,1.2430555555555556,2,1.2755102040816326,interactive,420000437,Round Robin,0.1600879324308689,0.25649131703401595,0.099406492248062,0.28812893081761004,0.7898009950248757
12.0,0.6666666666666666,6.916666666666667,9.243055555555555,1.0,2.9166666666666665,2.576388888888889,2.3333333333333335,1.7108433734939759,interactive,420000438,SJF,0.1286719237280585,0.06388888888888887,0.08160382898754993,0.31875968992248055,0.825
12.0,1.0909090909090908,8.083333333333334,7.243055555555555,1.0,2.6666666666666665,2.2222222222222223,2.25,1.4536082474226804,interactive,420000439,Round Robin,0.14553473430373465,0.18948168003020682,0.1037489102005231,0.2601643143037708,0.8042035398230089
12.0,1.3333333333333333,10,10.666666666666666,1.0,2.9166666666666665,1.5763888888888888,2.6666666666666665,1.2666666666666666,interactive,420000440,Round Robin,0.1619661567691226,0.12425911432064249,0.11253571229061425,0.25,0.7659235668789809
12.0,1.5,9.416666666666666,14.57638888888889,1.0,2.5833333333333335,2.2430555555555554,2.5833333333333335,1.3893805309734513,interactive,420000441,SJF,0.1405454697506515,0.07985769684989907,0.10182119205298013,0.3334418813262752,0.7723463687150838
12.0,1.3333333333333333,9.416666666666666,10.409722222222221,1.0,2.9166666666666665,2.7430555555555554,2.75,1.3628318584070795,interactive,420000442,SJF,0.11776921180028291,0.07234227569468779,0.10341869735651453,0.25,0.7920634920634921
12.0,0.75,9.416666666666666,14.909722222222221,1.0,3.1666666666666665,2.138888888888889,2.4166666666666665,1.0530973451327434,interactive,420000443,SJF,0.11117563556587945,0.008902674830808876,0.05685814298619174,0.2697427832318929,0.7845982142857143
12.0,0.8,7.833333333333333,8.972222222222221,1.0,3,2.5,2.0833333333333335,1.2659574468085106,interactive,420000444,SJF,0.06598334401024983,0.04602115422109574,0.10230410893454372,0.25219780219780225,0.8239910313901345
12.0,0.8571428571428571,9.083333333333334,8.743055555555555,1.0,3.6666666666666665,1.5555555555555556,2.4166666666666665,1.311926605504587,interactive,420000445,FCFS,0.05899721658015497,0.08991156581993866,0.06425113343352339,0.2722401522674611,0.8317535545023698
12.0,0.6666666666666666,10.833333333333334,11.305555555555555,1.0,2.3333333333333335,1.7222222222222223,3.25,1.7461538461538462,interactive,420000446,Round Robin,0.06801363991629479,0.06757242266091823,0.0551994301994302,0.3145899470899471,0.7861356932153392
12.0,1.0909090909090908,9.916666666666666,17.243055555555557,1.0,3.5833333333333335,1.9097222222222223,2.6666666666666665,1.2016806722689075,interactive,420000447,Round Robin,0.16646175653783846,0.14936202511286203,0.0985738255033557,0.262347179772159,0.8157327586206897
12.0,1.0909090909090908,8.833333333333334,9.972222222222221,1.0,3.25,2.3541666666666665,2.3333333333333335,1.2169811320754718,interactive,420000448,Round Robin,0.12603784790784822,0.16332127113308412,0.07917760279965005,0.3051470588235294,0.799492385786802
12.0,0.8571428571428571,9.416666666666666,10.243055555555555,1.0,2.9166666666666665,1.9097222222222223,2.5,1.3274336283185841,interactive,420000449,FCFS,0.08029486237033406,0.13134745190290584,0.09382079041980912,0.3150978407557355,0.7853773584905661
12.0,0.75,7.583333333333333,21.57638888888889,1.0,3.1666666666666665,2.138888888888889,1.9166666666666667,1.1758241758241759,interactive,420000450,SJF,0.10084801658740028,0.032740794206009886,0.06570713391739674,0.3043660726702028,0.8102409638554217
